,Filepaths,Label
5050,..\..\data\raw\FoodClassification\samosa\253.jpg,samosa
5051,..\..\data\raw\FoodClassification\momos\277.jpg,momos
5052,..\..\data\raw\FoodClassification\chole_bhature\016.jpg,chole_bhature
5053,..\..\data\raw\FoodClassification\dhokla\176.jpg,dhokla
5054,..\..\data\raw\FoodClassification\dal_makhani\216.jpg,dal_makhani
5055,..\..\data\raw\FoodClassification\masala_dosa\022.jpg,masala_dosa
5056,..\..\data\raw\FoodClassification\jalebi\193.jpg,jalebi
5057,..\..\data\raw\FoodClassification\chole_bhature\236.jpg,chole_bhature
5058,..\..\data\raw\FoodClassification\paani_puri\096.jpg,paani_puri
5059,..\..\data\raw\FoodClassification\chapati\035.jpg,chapati
5060,..\..\data\raw\FoodClassification\chai\044.jpg,chai
5061,..\..\data\raw\FoodClassification\butter_naan\323.jpg,butter_naan
5062,..\..\data\raw\FoodClassification\jalebi\022.jpg,jalebi
5063,..\..\data\raw\FoodClassification\burger\278.jpg,burger
5064,..\..\data\raw\FoodClassification\chai\006.jpg,chai
5065,..\..\data\raw\FoodClassification\masala_dosa\184.jpg,masala_dosa
5066,..\..\data\raw\FoodClassification\jalebi\037.jpg,jalebi
5067,..\..\data\raw\FoodClassification\fried_rice\062.jpg,fried_rice
5068,..\..\data\raw\FoodClassification\chole_bhature\112.jpg,chole_bhature
5069,..\..\data\raw\FoodClassification\masala_dosa\290.jpg,masala_dosa
5070,..\..\data\raw\FoodClassification\pav_bhaji\291.jpg,pav_bhaji
5071,..\..\data\raw\FoodClassification\chapati\304.jpg,chapati
5072,..\..\data\raw\FoodClassification\idli\207.jpg,idli
5073,..\..\data\raw\FoodClassification\dal_makhani\221.jpg,dal_makhani
5074,..\..\data\raw\FoodClassification\samosa\212.jpg,samosa
5075,..\..\data\raw\FoodClassification\masala_dosa\299.jpg,masala_dosa
5076,..\..\data\raw\FoodClassification\masala_dosa\052.jpg,masala_dosa
5077,..\..\data\raw\FoodClassification\burger\181.jpg,burger
5078,..\..\data\raw\FoodClassification\kulfi\205.jpg,kulfi
5079,..\..\data\raw\FoodClassification\kaathi_rolls\119.jpg,kaathi_rolls
5080,..\..\data\raw\FoodClassification\chapati\053.jpg,chapati
5081,..\..\data\raw\FoodClassification\dhokla\120.jpg,dhokla
5082,..\..\data\raw\FoodClassification\pakode\008.jpg,pakode
5083,..\..\data\raw\FoodClassification\momos\040.jpg,momos
5084,..\..\data\raw\FoodClassification\butter_naan\026.jpg,butter_naan
5085,..\..\data\raw\FoodClassification\pizza\032.jpg,pizza
5086,..\..\data\raw\FoodClassification\pav_bhaji\084.jpg,pav_bhaji
5087,..\..\data\raw\FoodClassification\chai\109.jpg,chai
5088,..\..\data\raw\FoodClassification\burger\200.jpg,burger
5089,..\..\data\raw\FoodClassification\masala_dosa\019.jpg,masala_dosa
5090,..\..\data\raw\FoodClassification\burger\081.jpg,burger
5091,..\..\data\raw\FoodClassification\chapati\272.jpg,chapati
5092,..\..\data\raw\FoodClassification\jalebi\260.jpg,jalebi
5093,..\..\data\raw\FoodClassification\momos\237.jpg,momos
5094,..\..\data\raw\FoodClassification\fried_rice\279.jpg,fried_rice
5095,..\..\data\raw\FoodClassification\kulfi\160.jpg,kulfi
5096,..\..\data\raw\FoodClassification\momos\268.jpg,momos
5097,..\..\data\raw\FoodClassification\pakode\002.jpg,pakode
5098,..\..\data\raw\FoodClassification\dal_makhani\080.jpg,dal_makhani
5099,..\..\data\raw\FoodClassification\momos\132.jpg,momos
5100,..\..\data\raw\FoodClassification\butter_naan\204.jpg,butter_naan
5101,..\..\data\raw\FoodClassification\burger\198.jpg,burger
5102,..\..\data\raw\FoodClassification\pav_bhaji\307.jpg,pav_bhaji
5103,..\..\data\raw\FoodClassification\momos\079.jpg,momos
5104,..\..\data\raw\FoodClassification\pakode\130.jpg,pakode
5105,..\..\data\raw\FoodClassification\chai\135.jpg,chai
5106,..\..\data\raw\FoodClassification\paani_puri\054.jpg,paani_puri
5107,..\..\data\raw\FoodClassification\chapati\339.jpg,chapati
5108,..\..\data\raw\FoodClassification\pav_bhaji\133.jpg,pav_bhaji
5109,..\..\data\raw\FoodClassification\momos\244.jpg,momos
5110,..\..\data\raw\FoodClassification\chole_bhature\083.jpg,chole_bhature
5111,..\..\data\raw\FoodClassification\pav_bhaji\186.jpg,pav_bhaji
5112,..\..\data\raw\FoodClassification\kulfi\036.jpg,kulfi
5113,..\..\data\raw\FoodClassification\kaathi_rolls\164.jpg,kaathi_rolls
5114,..\..\data\raw\FoodClassification\kulfi\112.jpg,kulfi
5115,..\..\data\raw\FoodClassification\fried_rice\095.jpg,fried_rice
5116,..\..\data\raw\FoodClassification\kaathi_rolls\193.jpg,kaathi_rolls
5117,..\..\data\raw\FoodClassification\momos\188.jpg,momos
5118,..\..\data\raw\FoodClassification\idli\025.jpg,idli
5119,..\..\data\raw\FoodClassification\chai\200.jpg,chai
5120,..\..\data\raw\FoodClassification\kadai_paneer\130.jpg,kadai_paneer
5121,..\..\data\raw\FoodClassification\dal_makhani\210.jpg,dal_makhani
5122,..\..\data\raw\FoodClassification\dal_makhani\032.jpg,dal_makhani
5123,..\..\data\raw\FoodClassification\momos\014.jpg,momos
5124,..\..\data\raw\FoodClassification\dhokla\162.jpg,dhokla
5125,..\..\data\raw\FoodClassification\fried_rice\300.jpg,fried_rice
5126,..\..\data\raw\FoodClassification\fried_rice\226.jpg,fried_rice
5127,..\..\data\raw\FoodClassification\chai\169.jpg,chai
5128,..\..\data\raw\FoodClassification\chapati\033.jpg,chapati
5129,..\..\data\raw\FoodClassification\momos\306.jpg,momos
5130,..\..\data\raw\FoodClassification\kulfi\193.jpg,kulfi
5131,..\..\data\raw\FoodClassification\kulfi\197.jpg,kulfi
5132,..\..\data\raw\FoodClassification\idli\153.jpg,idli
5133,..\..\data\raw\FoodClassification\chapati\106.jpg,chapati
5134,..\..\data\raw\FoodClassification\kaathi_rolls\100.jpg,kaathi_rolls
5135,..\..\data\raw\FoodClassification\kulfi\159.jpg,kulfi
5136,..\..\data\raw\FoodClassification\dhokla\161.jpg,dhokla
5137,..\..\data\raw\FoodClassification\burger\215.jpg,burger
5138,..\..\data\raw\FoodClassification\samosa\123.jpg,samosa
5139,..\..\data\raw\FoodClassification\samosa\210.jpg,samosa
5140,..\..\data\raw\FoodClassification\chole_bhature\260.jpg,chole_bhature
5141,..\..\data\raw\FoodClassification\kadai_paneer\302.jpg,kadai_paneer
5142,..\..\data\raw\FoodClassification\chapati\370.jpg,chapati
5143,..\..\data\raw\FoodClassification\chapati\391.jpg,chapati
5144,..\..\data\raw\FoodClassification\paani_puri\039.jpg,paani_puri
5145,..\..\data\raw\FoodClassification\masala_dosa\226.jpg,masala_dosa
5146,..\..\data\raw\FoodClassification\pizza\167.jpg,pizza
5147,..\..\data\raw\FoodClassification\chai\138.jpg,chai
5148,..\..\data\raw\FoodClassification\kadai_paneer\106.jpg,kadai_paneer
5149,..\..\data\raw\FoodClassification\pav_bhaji\219.jpg,pav_bhaji
5150,..\..\data\raw\FoodClassification\samosa\153.jpg,samosa
5151,..\..\data\raw\FoodClassification\fried_rice\228.jpg,fried_rice
5152,..\..\data\raw\FoodClassification\samosa\112.jpg,samosa
5153,..\..\data\raw\FoodClassification\dhokla\008.jpg,dhokla
5154,..\..\data\raw\FoodClassification\kadai_paneer\214.jpg,kadai_paneer
5155,..\..\data\raw\FoodClassification\butter_naan\261.jpg,butter_naan
5156,..\..\data\raw\FoodClassification\chole_bhature\386.jpg,chole_bhature
5157,..\..\data\raw\FoodClassification\chapati\389.jpg,chapati
5158,..\..\data\raw\FoodClassification\dal_makhani\006.JPG,dal_makhani
5159,..\..\data\raw\FoodClassification\kadai_paneer\228.jpg,kadai_paneer
5160,..\..\data\raw\FoodClassification\chapati\392.jpg,chapati
5161,..\..\data\raw\FoodClassification\momos\279.jpg,momos
5162,..\..\data\raw\FoodClassification\pizza\033.jpg,pizza
5163,..\..\data\raw\FoodClassification\chole_bhature\270.jpg,chole_bhature
5164,..\..\data\raw\FoodClassification\samosa\157.jpg,samosa
5165,..\..\data\raw\FoodClassification\momos\128.jpg,momos
5166,..\..\data\raw\FoodClassification\kadai_paneer\147.jpg,kadai_paneer
5167,..\..\data\raw\FoodClassification\idli\168.jpg,idli
5168,..\..\data\raw\FoodClassification\fried_rice\160.jpg,fried_rice
5169,..\..\data\raw\FoodClassification\chapati\386.jpg,chapati
5170,..\..\data\raw\FoodClassification\momos\241.jpg,momos
5171,..\..\data\raw\FoodClassification\masala_dosa\024.jpg,masala_dosa
5172,..\..\data\raw\FoodClassification\kulfi\074.jpg,kulfi
5173,..\..\data\raw\FoodClassification\pav_bhaji\317.jpg,pav_bhaji
5174,..\..\data\raw\FoodClassification\idli\176.jpg,idli
5175,..\..\data\raw\FoodClassification\dhokla\286.jpg,dhokla
5176,..\..\data\raw\FoodClassification\idli\083.jpg,idli
5177,..\..\data\raw\FoodClassification\kulfi\095.jpg,kulfi
5178,..\..\data\raw\FoodClassification\chai\125.jpg,chai
5179,..\..\data\raw\FoodClassification\paani_puri\073.jpg,paani_puri
5180,..\..\data\raw\FoodClassification\kadai_paneer\354.jpg,kadai_paneer
5181,..\..\data\raw\FoodClassification\pav_bhaji\206.jpg,pav_bhaji
5182,..\..\data\raw\FoodClassification\chai\197.jpg,chai
5183,..\..\data\raw\FoodClassification\jalebi\077.jpg,jalebi
5184,..\..\data\raw\FoodClassification\kaathi_rolls\159.jpg,kaathi_rolls
5185,..\..\data\raw\FoodClassification\chai\292.jpg,chai
5186,..\..\data\raw\FoodClassification\momos\008.jpg,momos
5187,..\..\data\raw\FoodClassification\fried_rice\142.jpg,fried_rice
5188,..\..\data\raw\FoodClassification\chai\318.jpg,chai
5189,..\..\data\raw\FoodClassification\chai\011.jpg,chai
5190,..\..\data\raw\FoodClassification\pakode\001.jpg,pakode
5191,..\..\data\raw\FoodClassification\pakode\158.jpg,pakode
5192,..\..\data\raw\FoodClassification\burger\183.jpg,burger
5193,..\..\data\raw\FoodClassification\chai\343.jpg,chai
5194,..\..\data\raw\FoodClassification\pav_bhaji\295.jpg,pav_bhaji
5195,..\..\data\raw\FoodClassification\kulfi\093.jpg,kulfi
5196,..\..\data\raw\FoodClassification\kaathi_rolls\177.jpg,kaathi_rolls
5197,..\..\data\raw\FoodClassification\pizza\140.jpg,pizza
5198,..\..\data\raw\FoodClassification\chole_bhature\101.jpg,chole_bhature
5199,..\..\data\raw\FoodClassification\chole_bhature\238.jpg,chole_bhature
5200,..\..\data\raw\FoodClassification\fried_rice\273.jpg,fried_rice
5201,..\..\data\raw\FoodClassification\jalebi\091.jpg,jalebi
5202,..\..\data\raw\FoodClassification\chai\257.jpg,chai
5203,..\..\data\raw\FoodClassification\pav_bhaji\089.jpg,pav_bhaji
5204,..\..\data\raw\FoodClassification\chai\309.jpg,chai
5205,..\..\data\raw\FoodClassification\fried_rice\293.jpg,fried_rice
5206,..\..\data\raw\FoodClassification\momos\078.jpg,momos
5207,..\..\data\raw\FoodClassification\kadai_paneer\200.jpg,kadai_paneer
5208,..\..\data\raw\FoodClassification\chapati\209.jpg,chapati
5209,..\..\data\raw\FoodClassification\burger\252.jpg,burger
5210,..\..\data\raw\FoodClassification\fried_rice\183.jpg,fried_rice
5211,..\..\data\raw\FoodClassification\kadai_paneer\017.jpg,kadai_paneer
5212,..\..\data\raw\FoodClassification\chai\034.jpg,chai
5213,..\..\data\raw\FoodClassification\chai\064.jpg,chai
5214,..\..\data\raw\FoodClassification\idli\020.jpg,idli
5215,..\..\data\raw\FoodClassification\butter_naan\311.jpg,butter_naan
5216,..\..\data\raw\FoodClassification\chai\314.jpg,chai
5217,..\..\data\raw\FoodClassification\kadai_paneer\064.jpg,kadai_paneer
5218,..\..\data\raw\FoodClassification\chai\021.jpg,chai
5219,..\..\data\raw\FoodClassification\dal_makhani\195.jpg,dal_makhani
5220,..\..\data\raw\FoodClassification\dal_makhani\311.jpg,dal_makhani
5221,..\..\data\raw\FoodClassification\burger\088.jpg,burger
5222,..\..\data\raw\FoodClassification\kadai_paneer\080.jpg,kadai_paneer
5223,..\..\data\raw\FoodClassification\pakode\039.jpg,pakode
5224,..\..\data\raw\FoodClassification\fried_rice\341.jpg,fried_rice
5225,..\..\data\raw\FoodClassification\chapati\184.jpg,chapati
5226,..\..\data\raw\FoodClassification\pav_bhaji\318.jpg,pav_bhaji
5227,..\..\data\raw\FoodClassification\pakode\150.jpg,pakode
5228,..\..\data\raw\FoodClassification\kaathi_rolls\275.jpg,kaathi_rolls
5229,..\..\data\raw\FoodClassification\butter_naan\030.jpg,butter_naan
5230,..\..\data\raw\FoodClassification\chai\273.jpg,chai
5231,..\..\data\raw\FoodClassification\chai\374.jpg,chai
5232,..\..\data\raw\FoodClassification\chai\091.jpg,chai
5233,..\..\data\raw\FoodClassification\dal_makhani\186.jpg,dal_makhani
5234,..\..\data\raw\FoodClassification\idli\042.jpg,idli
5235,..\..\data\raw\FoodClassification\kulfi\073.jpg,kulfi
5236,..\..\data\raw\FoodClassification\dhokla\212.jpg,dhokla
5237,..\..\data\raw\FoodClassification\pizza\142.jpg,pizza
5238,..\..\data\raw\FoodClassification\kaathi_rolls\270.jpg,kaathi_rolls
5239,..\..\data\raw\FoodClassification\kadai_paneer\230.jpg,kadai_paneer
5240,..\..\data\raw\FoodClassification\masala_dosa\268.jpg,masala_dosa
5241,..\..\data\raw\FoodClassification\jalebi\096.jpg,jalebi
5242,..\..\data\raw\FoodClassification\pakode\095.jpg,pakode
5243,..\..\data\raw\FoodClassification\chapati\250.jpg,chapati
5244,..\..\data\raw\FoodClassification\idli\298.jpg,idli
5245,..\..\data\raw\FoodClassification\burger\139.jpg,burger
5246,..\..\data\raw\FoodClassification\chai\086.jpg,chai
5247,..\..\data\raw\FoodClassification\dal_makhani\188.jpg,dal_makhani
5248,..\..\data\raw\FoodClassification\chapati\194.jpg,chapati
5249,..\..\data\raw\FoodClassification\pakode\064.jpg,pakode
5250,..\..\data\raw\FoodClassification\kadai_paneer\386.jpg,kadai_paneer
5251,..\..\data\raw\FoodClassification\paani_puri\083.jpg,paani_puri
5252,..\..\data\raw\FoodClassification\chai\154.jpg,chai
5253,..\..\data\raw\FoodClassification\masala_dosa\277.jpg,masala_dosa
5254,..\..\data\raw\FoodClassification\burger\227.jpg,burger
5255,..\..\data\raw\FoodClassification\dhokla\210.jpg,dhokla
5256,..\..\data\raw\FoodClassification\kulfi\203.jpg,kulfi
5257,..\..\data\raw\FoodClassification\idli\289.jpg,idli
5258,..\..\data\raw\FoodClassification\jalebi\087.jpg,jalebi
5259,..\..\data\raw\FoodClassification\dal_makhani\125.jpg,dal_makhani
5260,..\..\data\raw\FoodClassification\kulfi\055.jpg,kulfi
5261,..\..\data\raw\FoodClassification\masala_dosa\146.jpg,masala_dosa
5262,..\..\data\raw\FoodClassification\chole_bhature\400.jpg,chole_bhature
5263,..\..\data\raw\FoodClassification\dhokla\123.jpg,dhokla
5264,..\..\data\raw\FoodClassification\kaathi_rolls\041.jpg,kaathi_rolls
5265,..\..\data\raw\FoodClassification\idli\138.jpg,idli
5266,..\..\data\raw\FoodClassification\dhokla\207.jpg,dhokla
5267,..\..\data\raw\FoodClassification\samosa\226.jpg,samosa
5268,..\..\data\raw\FoodClassification\kulfi\067.jpg,kulfi
5269,..\..\data\raw\FoodClassification\pizza\207.jpg,pizza
5270,..\..\data\raw\FoodClassification\dal_makhani\056.jpg,dal_makhani
5271,..\..\data\raw\FoodClassification\chapati\154.jpg,chapati
5272,..\..\data\raw\FoodClassification\dal_makhani\065.jpg,dal_makhani
5273,..\..\data\raw\FoodClassification\kadai_paneer\261.jpg,kadai_paneer
5274,..\..\data\raw\FoodClassification\samosa\255.jpg,samosa
5275,..\..\data\raw\FoodClassification\pakode\261.jpg,pakode
5276,..\..\data\raw\FoodClassification\pakode\067.jpg,pakode
5277,..\..\data\raw\FoodClassification\dal_makhani\061.jpg,dal_makhani
5278,..\..\data\raw\FoodClassification\samosa\091.jpg,samosa
5279,..\..\data\raw\FoodClassification\kadai_paneer\392.jpg,kadai_paneer
5280,..\..\data\raw\FoodClassification\dal_makhani\095.jpg,dal_makhani
5281,..\..\data\raw\FoodClassification\kadai_paneer\219.jpg,kadai_paneer
5282,..\..\data\raw\FoodClassification\idli\284.jpg,idli
5283,..\..\data\raw\FoodClassification\momos\075.jpg,momos
5284,..\..\data\raw\FoodClassification\kadai_paneer\013.jpg,kadai_paneer
5285,..\..\data\raw\FoodClassification\pav_bhaji\171.jpg,pav_bhaji
5286,..\..\data\raw\FoodClassification\samosa\077.jpg,samosa
5287,..\..\data\raw\FoodClassification\burger\002.jpg,burger
5288,..\..\data\raw\FoodClassification\burger\035.jpg,burger
5289,..\..\data\raw\FoodClassification\pizza\234.jpg,pizza
5290,..\..\data\raw\FoodClassification\fried_rice\117.jpg,fried_rice
5291,..\..\data\raw\FoodClassification\kadai_paneer\114.jpg,kadai_paneer
5292,..\..\data\raw\FoodClassification\kaathi_rolls\106.jpg,kaathi_rolls
5293,..\..\data\raw\FoodClassification\pakode\237.jpg,pakode
5294,..\..\data\raw\FoodClassification\samosa\228.jpg,samosa
5295,..\..\data\raw\FoodClassification\fried_rice\270.jpg,fried_rice
5296,..\..\data\raw\FoodClassification\dhokla\030.jpg,dhokla
5297,..\..\data\raw\FoodClassification\fried_rice\347.jpg,fried_rice
5298,..\..\data\raw\FoodClassification\kaathi_rolls\280.jpg,kaathi_rolls
5299,..\..\data\raw\FoodClassification\chapati\117.jpg,chapati
5300,..\..\data\raw\FoodClassification\kadai_paneer\150.jpg,kadai_paneer
5301,..\..\data\raw\FoodClassification\dal_makhani\235.jpg,dal_makhani
5302,..\..\data\raw\FoodClassification\dal_makhani\282.jpg,dal_makhani
5303,..\..\data\raw\FoodClassification\kadai_paneer\409.jpg,kadai_paneer
5304,..\..\data\raw\FoodClassification\dhokla\170.jpg,dhokla
5305,..\..\data\raw\FoodClassification\kadai_paneer\034.jpg,kadai_paneer
5306,..\..\data\raw\FoodClassification\pakode\122.jpg,pakode
5307,..\..\data\raw\FoodClassification\kulfi\040.jpg,kulfi
5308,..\..\data\raw\FoodClassification\masala_dosa\201.jpg,masala_dosa
5309,..\..\data\raw\FoodClassification\burger\059.jpg,burger
5310,..\..\data\raw\FoodClassification\kadai_paneer\178.jpg,kadai_paneer
5311,..\..\data\raw\FoodClassification\masala_dosa\190.jpg,masala_dosa
5312,..\..\data\raw\FoodClassification\fried_rice\258.jpg,fried_rice
5313,..\..\data\raw\FoodClassification\idli\211.jpg,idli
5314,..\..\data\raw\FoodClassification\pakode\121.jpg,pakode
5315,..\..\data\raw\FoodClassification\pav_bhaji\217.jpg,pav_bhaji
5316,..\..\data\raw\FoodClassification\pav_bhaji\306.jpg,pav_bhaji
5317,..\..\data\raw\FoodClassification\kulfi\214.jpg,kulfi
5318,..\..\data\raw\FoodClassification\chole_bhature\002.jpg,chole_bhature
5319,..\..\data\raw\FoodClassification\chai\358.jpg,chai
5320,..\..\data\raw\FoodClassification\kadai_paneer\356.jpg,kadai_paneer
5321,..\..\data\raw\FoodClassification\pakode\162.jpg,pakode
5322,..\..\data\raw\FoodClassification\dhokla\127.jpg,dhokla
5323,..\..\data\raw\FoodClassification\chapati\278.jpg,chapati
5324,..\..\data\raw\FoodClassification\pav_bhaji\353.jpg,pav_bhaji
5325,..\..\data\raw\FoodClassification\kadai_paneer\112.jpg,kadai_paneer
5326,..\..\data\raw\FoodClassification\kaathi_rolls\269.jpg,kaathi_rolls
5327,..\..\data\raw\FoodClassification\pakode\042.jpg,pakode
5328,..\..\data\raw\FoodClassification\pakode\277.jpg,pakode
5329,..\..\data\raw\FoodClassification\burger\072.jpg,burger
5330,..\..\data\raw\FoodClassification\idli\069.jpg,idli
5331,..\..\data\raw\FoodClassification\fried_rice\168.jpg,fried_rice
5332,..\..\data\raw\FoodClassification\chai\075.jpg,chai
5333,..\..\data\raw\FoodClassification\pav_bhaji\200.jpg,pav_bhaji
5334,..\..\data\raw\FoodClassification\dhokla\152.jpg,dhokla
5335,..\..\data\raw\FoodClassification\chapati\067.jpg,chapati
5336,..\..\data\raw\FoodClassification\pav_bhaji\120.jpg,pav_bhaji
5337,..\..\data\raw\FoodClassification\fried_rice\221.jpg,fried_rice
5338,..\..\data\raw\FoodClassification\jalebi\152.jpg,jalebi
5339,..\..\data\raw\FoodClassification\masala_dosa\136.jpg,masala_dosa
5340,..\..\data\raw\FoodClassification\kadai_paneer\282.jpg,kadai_paneer
5341,..\..\data\raw\FoodClassification\chai\321.jpg,chai
5342,..\..\data\raw\FoodClassification\dal_makhani\318.jpg,dal_makhani
5343,..\..\data\raw\FoodClassification\butter_naan\007.jpg,butter_naan
5344,..\..\data\raw\FoodClassification\dhokla\069.jpg,dhokla
5345,..\..\data\raw\FoodClassification\pav_bhaji\068.jpg,pav_bhaji
5346,..\..\data\raw\FoodClassification\jalebi\282.jpg,jalebi
5347,..\..\data\raw\FoodClassification\pizza\029.jpg,pizza
5348,..\..\data\raw\FoodClassification\chole_bhature\288.jpg,chole_bhature
5349,..\..\data\raw\FoodClassification\paani_puri\094.jpg,paani_puri
5350,..\..\data\raw\FoodClassification\jalebi\238.jpg,jalebi
5351,..\..\data\raw\FoodClassification\dal_makhani\161.jpg,dal_makhani
5352,..\..\data\raw\FoodClassification\momos\109.jpg,momos
5353,..\..\data\raw\FoodClassification\masala_dosa\056.jpg,masala_dosa
5354,..\..\data\raw\FoodClassification\fried_rice\019.jpg,fried_rice
